title	label_id	target
Leading Online Shopping Platform In Southeast Asia & Taiwan | Shopee	15	1
Eileen Fisher Women’s Size Large Wide Leg Crop Stretch Tencel Pants	7	0
[Wacoal]Tencel/Spandex/Textile Printing/Pyjamas/Cropped/Pants	10	1
RYLLACE Top Blouse 2X Peach White Leaf Print Tencel Spandex Blend Sleeveless NWT	16	1
겨울대비 레이스 텐셀 런닝브라팬티 세트	15	1
Defect Baju Tidur Panjang dan Pendek untuk Anak Bayi Balita TENCEL Lembut Murah - PDK-RKT (Garis), 4-5Y	10	1
AEMAPE/美国苹果 冰丝牛仔裤男夏季薄款宽松直筒男士薄冰丝休闲夏季长裤子男 7112B-深蓝色 32	16	1
와코루 마더피아 텐셀 임신 수유 실내복 상하세트(RTO1000LBSET)	15	1
Our Second Nature OSN Tencel Shirt in Cream	7	0
Tencel Linen Ice Silk Short Sleeve T-shirt Knitwear Women's Summer Western Style Fashion All-Matching Age-Reducing Chic Thin Tops.	15	1
Tommy Bahama Quarter Zip Pullover Sweater Men's Medium Blue Pima Cotton Tencel	7	0
Bodysuit bayi Cottonaries Tencel - Grey - 3 - 6 months	10	1
Thin summer women's tencel jeans with high waistband	15	1
Tommy Hilfiger Damen Co Tencel Chino Short Skirt Rock	16	1
여성 울텐셀 자수로고 데일리 긴팔T OP1K5392 4973734	15	1
Spyderbilt Kaos Lengan Pendek Pria Noxblok Tencel Men Tee Planet Surf - S	10	1
미스터제이슨 / [1+1]유넥 텐셀 TR스판 반팔 긴팔 티셔츠_(4color)	15	1
恒源祥品牌家纺夏天冰丝凉感乳胶床裙四件套天丝空调被凉席床罩凉感纯色公主风三件.套 绅士蓝 1.8米床+枕套一对+200*230夏被	15	1
LL Bean Dress Womens Large Tencel Belted Pink Palm Leaves Tropical Comfort	7	0
프레비니 아동공용 에어로히트 텐셀 내의 내복 세트 JHKIZ099	15	1
Soft Surroundings Size M Shirt Dress Woven Tencel Gray Tie Waist 326112	7	0
(롯데백화점)여성부드러운텐셀삼부하의내의LG7399P	15	1
-5C 텐셀 와이드 데님 팬츠	15	1
EILEEN FISHER Womens Sz Small Blue Tencel Bell Long Sleeve Stretch Dress EXC	7	0
💎 Baju Tidur Dewasa Size Large Jumbo TENCEL Modal Piyama Dewasa	5	1
SAFA MERINO WOOL TENCEL BIELIZNA TERMOAKTYWNA WOMAN L - SAFA	7	0
[Preloved Like New] Sejauh Mata Memandang - Scarf Tencel Tambal Biru	10	1
[TTASOM] Spring Summer Korean Children's Clothing Pajamas Three-Quarter Sleeve Tencel Modal 40 Count Cotton Home Clothes Suit Children 237T	5	1
[비비안] NC06 텐셀여성런닝팬티세트 RU7352PT7552PPK	15	1
Reformation Jeans Joplin Alex Halloway Blue Striped Tencel Lyocell T-shirt	7	0
【立減20】高品質溫柔白色桃心印花羅馬天絲長袖T恤女打底衫多巴胺穿搭冰絲	15	1
Eileen Fisher Top Women's XS Gray Tencel Organic Cotton Lightweight	7	0
여성반바지 Tencel 데님 반바지 여성 여름 얇은 하이 웨이스트 느슨한 슬리밍 캐주얼 올	15	1
Simply. Be Wide Leg Tencel Style Blue Trousers/ Denim Shop. Size 22.	16	1
秋季新款長袖t恤高爾夫POLO衫翻領上衣中青年爸爸裝打底衫天絲寬鬆韓版商務休閒體恤tee印花個性青年帥氣保羅衫潮牌	15	1
크리비아 여성 V넥 레이스 텐셀 노몰드 브라런닝 4610	15	1
TheMogan Women's Tencel Modal Jersey Boat Neck Cuffed Dolman Short Sleeve Top Ash Grey XL	5	1
Crocodile Tencel Modal Long Sleeve Mandarin Collar Shirt	5	1
Grey Tencel Cargo Toothpick Skinny Pants Womens	7	0
BNWT WAS £49 MNG SIZE 12 WOMENS WRAP DRESS - GREEN -70% TENCEL/MODAL	5	1
NRKM轻奢高端品牌女士文胸新款bra内衣女法式三角杯薄款无钢圈天丝小胸聚拢美背胸罩新品J9 白色+肤色 XL 80C/85A/85B	16	1
Prana Frosene Top Cotton and Tencel in Mulled Wine Size XS	7	0
Tommy Bahama Island Zone Polo Shirt Fish Embroidery Tencel Blend Mens Medium	7	0
Flyman Celana Dalam Tencel Boxer Classic Pria Isi 1 Pcs Premium Modal	5	1
【快速發貨】【工廠直銷】新品金盾天絲polo衫男夏季薄款寬松休閑上衣2023新款男士夏天短袖t恤	15	1
Emerson Fry Grecian Keyhole Black Maxi Dress Tencel Size 4	7	0
逸宛冰丝麻休闲套装女2023夏新款休闲裤女棉麻套装时尚天丝棉亚麻 焦糖色 XXXS（建议60斤以下）	16	1
strongAnt - Chaqueta Cocinero de Manga Corta. Uniforme de Chef Hombre Noir. Ropa de Cocina. Tela de algodón/Tencel - Estilo Delgado, Ajuste Delgado - Hecho en EU - Noir/Gris S-XXL	16	1
Tommy Bahama Casual Shorts Sz 35 Blue Cotton Tencel Flat Front YGI J0-272	16	1
[Online Exclusive]Giordano Men Tencel Modal Crewneck 2-piece pack T-shirt	5	1
비너스 자스민 여성 속바지 여자 학생 교복 치마 직장인 3부 DPT6218	15	1
제임스딘 히트엔진 텐셀 겨울 기능성 발열 내복 하의 타이즈 020	15	1
Luzy Marvel Doctor Stranger Boxer Boys M - XL Made From TENCEL™ Modal Fibers	5	1
Eileen Fisher Top Tee Womens Size Large Black Tencel Lyocell Long Sleeve Crew	7	0
[사모아]면보다 피부자극 적은 실크촉감 텐셀런닝 나시	15	1
Di Beli Greet Night Wear - Baju Tidur Tencel Model : Tc-028 / Pp Size	10	1
Tommy Bahama Men’s Tencel Lyocell Blend Tropical Short Sleeve Shirt Size L	7	0
3 Pack of Alternative - Earthleisure Women's Modal Triblend Tee|Color: White, 4.4 oz, 40/35/25 TENCEL Modal/Cotton/Recycled polyester	5	1
하프클럽/소곳 런닝형 어깨끈 텐셀 B컵 브라	15	1
金利来奥特莱斯男装含莱赛尔顺滑亲肤拉链门襟翻领休闲男士短袖T恤 黑色-99 L	16	1
Elegant French Fairy Lisse Tencel Dress Women's Autumn Midi Skirt Slimming Beach Sand Beach Drifting Long Skirt V-neck High-waist Long-sleeve	15	1
[MOONYAMOONYA] FFM Nam Yu Tencel Modal Capri Dolbok 02	5	1
Womens Horny Toad Size XS Dress Rosalinda Brown V Neck Tencel Stretch Organic	7	0
[Gift] Women's underwear with Smiley Tencel Modal natural antibacterial Modal ONOFF - 16UJ24A060	5	1
일반핏부드럽고구김성 적은텐셀 폴리 스킵 도비옴므 정장 셔츠 RNSSGP050 -C	15	1
Tencel Soft and Comfortable Brand Tail Order Denim Dress	15	1
Baru lagi CLEON Men Underwear Tencel Modal Blended With Cotton Briefs - XXL	5	1
金利来男士含莱赛尔棉休闲短袖T恤男士款翻领手感柔软条纹体恤衫 黑绿-84 L	16	1
[헬로쇼핑] 3컬러 여성 텐셀 레이온 드로즈 사각팬티	15	1
Cloth & Stone Anthropologie Chambray Tencel Lyocell Shirt Dress size XS	7	0
Emico Kids Boy & Girl Underwear - Tencel Bundling Kids 2 Pcs Panties - Girl, 2Y	10	1
"Madewell 9"" Mid-Rise Skinny Jeans Sz 30 Dark Wash Tencel Edition"	16	1
Faherty Arlie Pants S Tencel Linen Blend Utility Blue Pull On Hiking Camping	7	0
몰드 풀컵 레이스 브라런닝 텐셀 탈부착캡 나시티 넉넉한 캐미솔 여자	15	1
[EXCLUSIVE] MODEL TERKINI CotsandCuddles - Blissful Series - Playsuit - TENCEL MicroModal - Piyama	10	1
Harlow Kids - Pajamas Unisex New Noel Edition Christmass Family Tencel for Kids	10	1
Elegant Long Sleeve Sun Protection Shirt for Women Unique Design Slim Fit Loose Style Button Up Collar Clothing for Summer	10	1
Sare Studio Cita Tencel Padded Bralette in Dark Olive	10	1
Sale Baju Tidur Anak Tencel Modal Piyama Pendek Douillet By Doux Dolce Termurah	5	1
Aritzia Babaton Shirt Women’s Large Long Sleeve Boyfriend Oversized Tencel Green	7	0
恒源祥品牌家纺夏天冰丝凉感乳胶床裙四件套天丝空调被凉席床罩凉感纯色公主风三件.套 西瓜红 120*200冰丝床裙+枕套一个	15	1
여성 미디팬티 14종 모음 면 텐셀 무형광 스판	15	1
Decjuba Hooded Jacket Tencel Jacket Light Blue Lyocell Hoodie Size Medium	7	0
Tommy Hilfiger Women's Tencel Sleeveless Tiered Dress	16	1
[พร้อมส่ง] ชุดนอนเด็กผู้ชาย เสื้อยืดแขนสั้น Tencel Modal ไม่มีกระดูก2ชิ้นสำหรับเด็กชายและเด็กหญิงเสื้อตัวในแขนสั้นสำหรับเด็กฤดูร้อนชุดนอนที่บ้าน	5	1
"Womens Madewell 10"" High-Rise Tencel Skinny Jeans Blue Wash Size 26 (27X28.5)"	7	0
Sare Studio Padma Padded Tencel Triangle Bra 2 Packs In Mix Color 2	10	1
비너스 여성 끈나시 런닝 면 스판 텐셀 인견 베이직 데일리 기본 무지 민소매	15	1
BN3TH 加拿大品牌 天絲 3D立體囊袋內褲 M1110440350 classic Lite boxer brief	16	1
Terkini Baju Tidur Anak TENCEL™️ Modal Panjang Long Pajamas Piyama Anak Panjang DOUX DOLCE.	5	1
CHICO'S Linen Tencel Belted Camo-Floral Utility Ankle Pants NWOT Sz 16/3	7	0
French haute couture Tencel dress for women in summer 2023, new style with a slim V-neck long skirt with a waistband	15	1
Nicole Miller New York 100% Tensel Heavyweight Classic Openfront Jacket Small S	7	0
七匹狼【狼族生活】长袖T恤男宽松春季翻领菠萝纹柔软休闲天丝体恤衫 豆绿 180/96A/2XL	10	1
텐셀 스판 맥시 삼각팬티 3매입 세트 (색상혼합/90-105) WMS5259	15	1
LARUSSO Kemeja Basic Tencel Panjang - Dark Brown L001	10	1
Materac nawierzchniowy Sweetsen 95 x 130 x 6cm H2	15	1
[TERMANTUL] Goodnitegwen TOWER TENCEL™ modal ijo t indonesia piyama	5	1
[로베르따] 뉴코아창원 남성 !!선물최고~대박특가~구김걱정NO 스판 모달텐셀 기하학 변형패턴 기본핏 긴소매셔츠RL14012 3	15	1
Ice Silk Cotton Linen Wide-Leg Cropped Pants Women's Summer Thin plus Size Plus Size Loose Tencel Eight Or Nine Points Straight-Leg Pants 100.00kg	15	1
Women’s Lyocell Tencel Suit Set - Summer Fashion Two-Piece Outfit Suitable Up to 65kg	15	1
GIORDANO WOMEN Elastic woven semi-elastic waist straight-leg cropped pants made from Tencel 05423073	10	1
(현대hmall)르꼬끄공식 여성 텐셀 반팔티 화이트(QP122ORS21)	15	1
J. Jill Knit Tunic Top XL Black White Beige Maroon Rayon Tencel	16	1
Awan Kids Stella Onesie Dress Fruity Fun Collection - Baby Girl Jumper Bodysuit Baby Newborn Tencel Premium Clothes	10	1
SARE STUDIO LOBI TENCEL PANTY 4 PACKS IN BEIGE	10	1
GIORDANO WOMEN Tencel lightweight hollow long sleeve shirt 18344909	10	1
Eileen Fisher Navy Blue Long Sleeve Tencel T-shirt Large	7	0
Velvet Heart Women's Sleeveless Top size S, light blue, tencel	16	1
ZGRJIUERYI Pantalon Large en Denim pour Femme - Jeans Tencel À Points Courts, Femme Été Taille Haute Drapé Ample Décontracté Droit Glace Soie Mince Pantalon	16	1
[Fool Love] Women's Dresses Dresses Pajamas Rayon Tencel Pajamas Capri Sleeve Pajama Rone Nii Mini	15	1
Thread & Supply Size XS (26x26) Blue Pull On Drawstring Tencel Pants Women's	7	0
[MOONYAMOONYA] EFM South America Tencel Modal Rose 01.	10	1
Summer Mens Tencel Jeans Business High Waist Straight Denim Pants Loose Trousers	16	1
"FINOld Navy Womens Shorts Large Green Pockets Hot Pants Tencel Lyocell 4"" Inseam"	7	0
Eileen Fisher System Jersey Black Tencel Shift Dress Size XS Has Pockets C1-15	7	0
HAMAKO - Resort Shirt | Abstract - Kemeja Anak Laki-Laki Tencel LUXE - 140 (9-10 yo)	10	1
CLEON Men Underwear Tencel Modal Blended With Cotton Briefs 3pcs ajpl	5	1
닥스 24 SS 레귤러핏 텐셀혼방 프린트 반팔 남방 DKS1SHCS110-B1MM	15	1
Dress Anak Tencel Modal Rok Anak Perempuan Douillet By Doux Dolce - Train , 3-4 Years	5	1
Inman Tencel French Style Stitching Skirt Women's Summer 2024 New Arrival Asymmetrical A- line Large Hem Umbrella Skirt	15	1
Doux & Dolce Baju Tidur Anak TENCEL™️ Modal Pendek Short Pyjamas Piyama Anak Pendek DOUX DOLCE	5	1
New! EDDIE BAUER Women's Blue Tencel Wrap Top Size L	16	1
[MOONYAMOONYA] ESM Yeoju Tencel Modal Mold Bra 303	5	1
Kaos Dalam Pria R Neck Isi 1 PCS Bahan Modal Tencel Super Soft	5	1
텐셀랩 수유나시1+팬티2 세트	15	1
Tencel Linen Suit Wide-Leg Pants Women Summer Thin Style Sunscreen Cool Yamamoto Pants Pear-Shaped Body Ice Silk Mopping Pants	15	1
Prana Foundation Short Sleeve V-Neck Top Womens XL Yellow NWT Tencel Modal	5	1
RIVER + SKY Every Day Modal Tencel Rib L/s Top	5	1
Tommy Bahama Men's Pants 36x32 Tan Khaki Cotton Tencel Stretch Flat Front Chino	7	0
EILEEN FISHER Pants L Tencel Linen Twill Tapered Cropped Elastic Waist Orange	7	0
ZGRJIUERYI Pantalon Large en Denim pour Femme - Jeans Tencel pour Femme D'Été Taille Haute Pantalon Fin, Taille Élastique Lâche Droite Mode Décontractée	16	1
Baju Tidur Anak TENCEL™️ Modal Panjang Long Pajamas Piyama Anak	5	1
[Classic! 51 Tencel +22 Cotton! First-Line Label Cutting] Summer Men's Cool Striped Short-Sleeved Polo Shirt Fashion	10	1
曦雁 加厚卫衣定制logo天丝棉加绒立领印字diy班服外套男女百搭上衣班服工作服定制 黑色 M	16	1
DFMEI 쉬폰블라우스 여성 스퀘어카라 스몰셔츠	15	1
Tommy Hilfiger Hailey Slim Co Tencel Chino Pant Pantaloni Donna	16	1
TOAD&Co Rosalinda Jersey Knit Dress size XS Organic Cotton Tencel V-Neck	7	0
Eileen Fisher Women's Size Medium Olive Green Tencel Pull On Skinny Leg Pants	7	0
[리안뉴욕][갤러리아] F/W 시스루텐셀목폴라티RRHWTP99B[33507596]	15	1
Daster Tencel GREET Model : TC-016 / D	10	1
Hackett London cott tencel multitrm heren Overhemd	16	1
Pashmina Inner Kaos TENCEL™ Modal blended with Cotton	5	1
[MOONYAMOONYA] Fsm Men's Tencel Modal Homewear Shorts 02	5	1
Cocopop Baby COCO Captain Shirt (Plain Tencel Modal Cotton T-shirt	5	1
Cool Feeling Cheng 5A Left Men's Total Underwear Korea [[Three Packs Antibacterial Modal Ice Boxer] Exclusive Tencel]	5	1
Cool Tencel Bows Embroider U Collar Short Sleeve T-shirt Female 2024 Summer Pure Color Loose All-Matching Top T-shirt	15	1
Tommy Bahama Hawaiian Shirt Brown Tencel Lyocell Blend Mens Size Large	7	0
크리비아 텐셀소재 레이스 3부내의 상의 cwi4305A	15	1
[MOONYAMOONYA] DFM Yeoju Tencel Modal Mold Bra 301	5	1
Vineyard Vines Women's X-Large Blue Lightweight Tencel Lyocell Denim Swing Dress	7	0
Robe Schott ROBJANEW ROBE MILITAIRE COL BOUTONNE EN TENCEL BEIGE LIGHT	7	0
URMAGIC 2-8T Kids Little Girl Boy Modal Tencel Long Sleeve Tops Long Pants Pajamas Set Sleepwear	5	1
【快速發貨】【工廠直銷】新品金盾冰絲男士polo衫短袖夏款天絲超薄上衣服2023新款寬松休閑體恤	15	1
星期悦 国货海魂衫 天丝棉圆领海魂衫男士条纹短袖t恤半袖夏季情侣海魂风水手服 天丝-海军蓝男款 男195/XXXXL	16	1
[renoma]Ice/ Iced/Tencel/Long-Sleeve Shirt/RPSSG1038-GY	10	1
GIORDANO Women Pants Tencel Elastic Waist Smooth Pleated Pants Solid Color Simple Fashion Casual Ankle Length Pants 05424329	10	1
NEW Men's Grey Boxer Short INTIMO Size S (28-30) Tencel Micro Modal Post $5	5	1
Lucky Brand Denim Button Down Tencel Tuxedo Shirt Jean Shirt Women's Size Large	7	0
3 Pack of Alternative - Earthleisure Women's Modal Triblend Tee|Color: Black, 4.4 oz, 40/35/25 TENCEL Modal/Cotton/Recycled polyester	5	1
Tencel Linen French Sleeveless Vest Women Summer New Loose Slimming Hollow Lazy Style Versatile Sleeveless Top	15	1
SONIA RYKIELソニア リキエル ウールテンセル混ビジューフリルニットM	7	0
Bodybag by Jude Tencel Shirt, blouse, top, Small, black, bat wing	7	0
Bravado Soutien-Gorge de Grossesse et d'allaitement Original Soutien-Gorge de Grossesse Soutien-Gorge de Grossesse	16	1
【冰爽系列】九牧王男装短袖T恤男士2022夏季新款天丝冰氧酷凉感半袖t恤薄款上衣男 TT2B20219+光学白+时尚版 180/100A(52)	10	1
White Cotton Fibre Tencel Men's Long Sleeve Dress Shirt New Size S	16	1
